Casado,Edad,experiencia_laboral,anno_nacimiento,Generacion,ingresos_anuales_brutos
-1.2068419030468578,-1.2978185786252723,1.7157991300877624,1.298075374544304,0.2242816860235721,-1.1893035481066017
0.8286089482602039,-0.3212161734812615,-0.7757584053188572,0.3214573095855072,1.1852602344655705,1.7484420006765256
0.8286089482602039,1.4149658801080909,-0.7757584053188572,-1.414752583674576,-0.7366968624184264,-0.07277860825112226
0.8286089482602039,1.4149658801080909,-0.7757584053188572,-1.414752583674576,-0.7366968624184264,0.7377934532686938
0.8286089482602039,-0.21270479513192697,-0.7757584053188572,0.21294419125675204,-0.7366968624184264,0.9776088408505655
0.8286089482602039,0.7638976100120838,-0.7757584053188572,-0.7636738737020448,-0.7366968624184264,-0.051710503520596765
-1.2068419030468578,-0.7010059977039323,0.4700203623844525,0.7012532237361504,1.1852602344655705,-0.9935704198203273
-1.2068419030468578,-0.6467503085292651,0.4700203623844525,0.6469966645717729,1.1852602344655705,-0.7974142372221951
0.8286089482602039,1.0351760558854202,-0.7757584053188572,-1.0349566695239327,-0.7366968624184264,1.052799693878117
0.8286089482602039,0.7096419208374165,-0.7757584053188572,-0.7094173145376672,-0.7366968624184264,1.1397232531545287
-1.2068419030468578,-1.026540132751936,1.7157991300877624,1.0267925787224161,1.1852602344655705,-1.004315999341519
-1.2068419030468578,-1.460585646149274,1.7157991300877624,1.4608450520374368,0.2242816860235721,-0.995206229826178
-1.2068419030468578,-1.460585646149274,1.7157991300877624,1.4608450520374368,0.2242816860235721,-1.1934494803628095
0.8286089482602039,1.5777329476320927,-0.7757584053188572,-1.5775222611677087,-0.7366968624184264,-0.3054584797729901
0.8286089482602039,0.8724089883614183,-0.7757584053188572,-0.8721869920308,-0.7366968624184264,1.9189328883552763
-1.2068419030468578,-0.15844910595725972,-0.7757584053188572,0.15868763209237444,-0.7366968624184264,-0.26963988136901773
-1.2068419030468578,-0.7010059977039323,0.4700203623844525,0.7012532237361504,1.1852602344655705,-0.7220259588491099
-1.2068419030468578,-0.7552616868785996,0.4700203623844525,0.7555097829005281,1.1852602344655705,-0.6845715504392869
0.8286089482602039,0.8724089883614183,-0.7757584053188572,-0.8721869920308,-0.7366968624184264,0.32128238143415505
0.8286089482602039,2.1202898393787653,-0.7757584053188572,-2.120087852811485,-1.6976754108604248,1.6410426127061895
0.8286089482602039,0.3298520966147456,-0.7757584053188572,-0.329621400387024,-0.7366968624184264,1.9139126438545622
-1.2068419030468578,-1.5148413353239414,1.7157991300877624,1.5151016112018145,0.2242816860235721,-0.9843760394426148
0.8286089482602039,-0.6467503085292651,0.4700203623844525,0.6469966645717729,1.1852602344655705,-0.9040239238103963
-1.2068419030468578,-0.429727551830596,0.4700203623844525,0.42997042791426243,1.1852602344655705,-0.671795310221177
0.8286089482602039,0.8724089883614183,-0.7757584053188572,-0.8721869920308,-0.7366968624184264,0.17154935865723425
0.8286089482602039,0.7638976100120838,-0.7757584053188572,-0.7636738737020448,-0.7366968624184264,1.9727453968236064
-1.2068419030468578,-0.7552616868785996,0.4700203623844525,0.7555097829005281,1.1852602344655705,-1.0719482819972086
0.8286089482602039,0.3298520966147456,-0.7757584053188572,-0.329621400387024,-0.7366968624184264,-0.6566781694774532
-1.2068419030468578,-0.4839832410052633,0.4700203623844525,0.48422698707864004,1.1852602344655705,-0.7392583711521233
-1.2068419030468578,-0.4839832410052633,0.4700203623844525,0.48422698707864004,1.1852602344655705,-0.7694926526395709
0.8286089482602039,0.1128293399160766,-0.7757584053188572,-0.11259516372951357,-0.7366968624184264,1.5103752375836668
0.8286089482602039,-0.10419341678259245,-0.7757584053188572,0.10443107292799683,-0.7366968624184264,0.056676011177407865
-1.2068419030468578,-1.460585646149274,1.7157991300877624,1.4608450520374368,0.2242816860235721,-1.1073156224685325
-1.2068419030468578,-1.026540132751936,1.7157991300877624,1.0267925787224161,1.1852602344655705,-0.7728770871344345
0.8286089482602039,2.3373125960774344,-0.7757584053188572,-2.337114089468995,-1.6976754108604248,0.7473544807166833
-1.2068419030468578,-0.9722844435772686,1.7157991300877624,0.9725360195580385,1.1852602344655705,-0.9875348449711541
-1.2068419030468578,-0.7010059977039323,0.4700203623844525,0.7012532237361504,1.1852602344655705,-0.9773533378657729
0.8286089482602039,-0.9180287544026013,1.7157991300877624,0.9182794603936608,1.1852602344655705,-0.922807535256889
0.8286089482602039,-0.9180287544026013,1.7157991300877624,0.9182794603936608,1.1852602344655705,-0.9461883368922379
0.8286089482602039,0.7638976100120838,-0.7757584053188572,-0.7636738737020448,-0.7366968624184264,-0.1872289014190907
-1.2068419030468578,0.22134071826541113,-0.7757584053188572,-0.22110828205826877,-0.7366968624184264,0.22073647331591761
-1.2068419030468578,-1.2978185786252723,1.7157991300877624,1.298075374544304,0.2242816860235721,-1.0887576399883643
-1.2068419030468578,-0.9722844435772686,1.7157991300877624,0.9725360195580385,1.1852602344655705,-0.9449755811982451
0.8286089482602039,0.3298520966147456,-0.7757584053188572,-0.329621400387024,-0.7366968624184264,-0.07951927362005878
0.8286089482602039,-0.21270479513192697,-0.7757584053188572,0.21294419125675204,-0.7366968624184264,-0.8719846105923549
0.8286089482602039,2.1202898393787653,-0.7757584053188572,-2.120087852811485,-1.6976754108604248,-0.2282369660485205
0.8286089482602039,-0.15844910595725972,-0.7757584053188572,0.15868763209237444,-0.7366968624184264,0.24829141082826486
-1.2068419030468578,-0.8637730652279342,0.4700203623844525,0.8640229012292833,1.1852602344655705,-0.939052820832234
-1.2068419030468578,-1.460585646149274,1.7157991300877624,1.4608450520374368,0.2242816860235721,-1.028232669771888
-1.2068419030468578,0.1128293399160766,-0.7757584053188572,-0.11259516372951357,-0.7366968624184264,-0.8320482835529652
0.8286089482602039,1.0351760558854202,-0.7757584053188572,-1.0349566695239327,-0.7366968624184264,1.4458171495941448
0.8286089482602039,-0.429727551830596,0.4700203623844525,0.42997042791426243,1.1852602344655705,0.7685636035511614
0.8286089482602039,-0.21270479513192697,-0.7757584053188572,0.21294419125675204,-0.7366968624184264,0.09441245579513625
0.8286089482602039,0.8181532991867511,-0.7757584053188572,-0.8179304328664224,-0.7366968624184264,0.971827098588507
0.8286089482602039,1.9575227718547636,-0.7757584053188572,-1.957318175318352,-1.6976754108604248,0.8849035393120953
0.8286089482602039,-0.7010059977039323,0.4700203623844525,0.7012532237361504,1.1852602344655705,-1.0380757334277828
-1.2068419030468578,-1.0807958219266032,1.7157991300877624,1.0810491378867937,1.1852602344655705,-0.8071162827741373
-1.2068419030468578,-0.7010059977039323,0.4700203623844525,0.7012532237361504,1.1852602344655705,-1.0171768504220005
0.8286089482602039,0.1128293399160766,-0.7757584053188572,-0.11259516372951357,-0.7366968624184264,0.4804918207966937
0.8286089482602039,1.6862443259814273,-0.7757584053188572,-1.686035379496464,-1.6976754108604248,0.6022750553701999
0.8286089482602039,0.2755964074400784,-0.7757584053188572,-0.2753648412226464,-0.7366968624184264,-0.93671192030662
0.8286089482602039,0.7096419208374165,-0.7757584053188572,-0.7094173145376672,-0.7366968624184264,0.007545303760305584
0.8286089482602039,1.7947557043307618,-0.7757584053188572,-1.794548497825219,-1.6976754108604248,-0.6999707273909159
0.8286089482602039,0.7638976100120838,-0.7757584053188572,-0.7636738737020448,-0.7366968624184264,1.3067732990968346
0.8286089482602039,0.9266646775360855,-0.7757584053188572,-0.9264435511951775,-0.7366968624184264,0.5682050814552403
-1.2068419030468578,-1.0807958219266032,1.7157991300877624,1.0810491378867937,1.1852602344655705,-0.8540189041487877
0.8286089482602039,-0.7552616868785996,0.4700203623844525,0.7555097829005281,1.1852602344655705,-0.8445706911839603
-1.2068419030468578,-0.9722844435772686,1.7157991300877624,0.9725360195580385,1.1852602344655705,-0.8159722197023634
0.8286089482602039,0.8181532991867511,-0.7757584053188572,-0.8179304328664224,-0.7366968624184264,-0.3878976633437077
0.8286089482602039,-0.26696048430659425,-0.7757584053188572,0.2672007504211296,1.1852602344655705,0.8695889732228378
0.8286089482602039,-0.9722844435772686,1.7157991300877624,0.9725360195580385,1.1852602344655705,-0.9898475418759775
0.8286089482602039,0.4383634749640802,-0.7757584053188572,-0.4381345187157792,-0.7366968624184264,1.9677251523228922
0.8286089482602039,0.22134071826541113,-0.7757584053188572,-0.22110828205826877,-0.7366968624184264,-0.2531689668273485
-1.2068419030468578,-0.6467503085292651,0.4700203623844525,0.6469966645717729,1.1852602344655705,-0.9481625903475749
0.8286089482602039,0.7638976100120838,-0.7757584053188572,-0.7636738737020448,-0.7366968624184264,0.09325610734272455
-1.2068419030468578,-0.6467503085292651,0.4700203623844525,0.6469966645717729,1.1852602344655705,-0.8818558778690402
-1.2068419030468578,-0.429727551830596,0.4700203623844525,0.42997042791426243,1.1852602344655705,1.3347230873002494
0.8286089482602039,0.4383634749640802,-0.7757584053188572,-0.4381345187157792,-0.7366968624184264,-0.7731027161007588
0.8286089482602039,0.1128293399160766,-0.7757584053188572,-0.11259516372951357,-0.7366968624184264,0.4487627474073481
-1.2068419030468578,0.3298520966147456,-0.7757584053188572,-0.329621400387024,-0.7366968624184264,-0.45242754771243904
-1.2068419030468578,-0.8095173760532669,0.4700203623844525,0.8097663420649056,1.1852602344655705,-1.044477955347233
-1.2068419030468578,-1.026540132751936,1.7157991300877624,1.0267925787224161,1.1852602344655705,-0.9325659880504121
0.8286089482602039,1.1436874342347545,-0.7757584053188572,-1.143469787852688,-0.7366968624184264,-0.2461462652505067
